alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       HNCO                     NH3                      NH2                      HCN                      NCO                      CN                       N2H3                     N2H4                     CO2                      S3                       S4                       SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
5.5250000000000000e+01   6.8764353771726900e-05   1.8000000000000000e+02   2.7682912146427900e+15   7.7056104999999946e+05   1.9092835474057146e-06   1.0590225619203811e-04   8.9390478155345250e-07   3.4913163188395605e-06   1.6444084324284018e-09   2.8733670595907349e-10   3.1269216063056920e-11   2.1945967131205887e-03   2.4564386481341075e-04   1.1323946734659001e-12   2.1174048963797544e-08   3.8085451576785698e-06   7.3615087765833969e-12   4.4035870965998785e-11   2.8312823618779245e-09   1.6320530459721585e-13   3.5860576582337564e-14   3.0252888621983313e-11   2.0299802138785779e-16   1.0536366752216544e-08   3.1952495493663279e-18   3.5392988756707287e-18   2.0278694467144347e-13   6.8523209471984346e-15   2.3954678735349349e-18   5.0248320487690484e-18   4.1412425116614695e-19   7.5378880477145915e-22   4.3090218303485224e-16   9.0363362712168271e-17   2.2415839324405845e-18   9.2539800285787777e-16   2.9008815494607632e-11   5.1125944361041817e-14   4.7165390527147994e-14   1.8918422428003119e-11   9.1320044165259829e-15   5.1903099358247010e-16   2.0023569049588440e-13   1.7184903664809080e-11   2.0939505084777437e-12   1.4934399698627424e-18   6.4450141782404885e-18   1.8881918934272058e-16   3.6014738949072573e-26   5.1348901258526904e-37   2.4664907056108043e-24   1.5770227519600078e-23   7.2057081782933641e-19   3.5076063083743229e-20   5.4155753128789281e-22   7.1436972059847032e-18   1.1982687865613989e-32   1.0201393425793220e-19   7.7652382773388786e-18   6.7855181633650568e-15   1.7833612103953846e-15   2.9615063140356298e-10   2.0958835483455370e-13   8.4338640938665795e-14   2.2922848150755064e-08   3.1496179316889065e-14   3.8458450657815861e-15   5.2582819027422528e-19   5.4378613013998154e-17   2.7638748803298636e-03   9.6344496846450037e-48   1.5267208214087071e-59   4.1059354329638740e-12   4.1923097132366244e-14   2.8368840384821669e-17   1.6017837893984450e-20   3.1483145614097331e-04   5.7170118973614805e-06   1.1242751260325892e-03   8.1254024737754666e-07   2.9367653539423260e+00   3.7343645655888298e+00   1.4774257548952776e-02   1.4774257548952776e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.5750000000000000e+01   6.2835935176409365e-05   1.8000000000000000e+02   2.5296270199842740e+15   8.1207259000000067e+05   3.8863317926453261e-06   1.1376215150232472e-04   8.5072568957243935e-07   4.3821870941983956e-06   1.0950916565460531e-09   2.2752665195954205e-10   2.4054794317540978e-11   2.1948026593953413e-03   2.6390233546165297e-04   1.0600812188793475e-12   2.0498498076031477e-08   3.5082407040871423e-06   4.3132844137384215e-12   4.1169305278192780e-11   1.9859911318517831e-09   1.3174493955167409e-13   1.3919963721064793e-14   4.8400785020368169e-11   1.3125099152807500e-16   3.9313321339947921e-08   2.5583488852851711e-18   3.1526107163008349e-18   1.8726529185255577e-13   5.1125723156700188e-15   2.0732529493929526e-18   5.3490543062172525e-18   1.9873121955457168e-19   4.2502993672041577e-22   3.6861134873396023e-16   2.3776307527426294e-17   7.8979365996862116e-19   3.8545746091765198e-16   1.5568143976955251e-11   5.4702389414009995e-14   1.9456942100046535e-14   1.7738731672029721e-11   4.0565020931402375e-15   3.2262561038471704e-16   8.8909961501695742e-14   1.2446737519688933e-11   1.8272761182938970e-12   1.0203253088849534e-18   3.8966874739759404e-18   9.6707348706699863e-17   3.4162370031254549e-26   3.6658158985862439e-37   1.5028086510048218e-24   1.5014180013363185e-23   9.8312940358835185e-19   1.8417418753904195e-20   2.1908385110990072e-22   6.2368920448316597e-18   4.2286318673191882e-33   7.5450513679752607e-20   7.9304552559066409e-18   6.1610708371222658e-15   2.4062766858419287e-15   2.6641571453297448e-10   1.3478612548830079e-13   2.8719385474816029e-14   2.4192934913493659e-08   2.4326244111757972e-14   4.9930124545416203e-15   2.1046816663179691e-19   2.3293662197196551e-17   2.7455801575319251e-03   4.1273728606789546e-48   4.4872295387538303e-60   3.3787919307945216e-12   3.2709458663292163e-14   2.8362934375535047e-17   1.6012233761350998e-20   2.3583647944708163e-04   4.0759965747872334e-06   1.0271335038648660e-03   7.4222850047160297e-07   3.2180758996012768e+00   4.0860367512057953e+00   1.6165656331994620e-02   1.6165656331994620e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.6250000000000000e+01   5.7419494344651287e-05   1.8000000000000000e+02   2.3115738464030310e+15   8.5582043000000075e+05   7.1687766103611312e-06   1.2121537255407958e-04   8.0136340121109964e-07   5.3609294663580829e-06   7.2603027069776881e-10   1.7627895532613874e-10   1.8130059647083723e-11   2.1949444312761904e-03   2.8262123939188798e-04   1.0025223063569191e-12   1.8456979718929882e-08   3.2219823637387075e-06   2.7436586108692296e-12   3.8405662653986793e-11   1.3279496639776006e-09   1.0235700406361322e-13   5.6125161811564273e-15   7.1324113408605259e-11   8.2102799547057867e-17   1.1416113550541954e-07   2.0483421265488496e-18   2.8551423873154779e-18   1.7058972496861651e-13   3.8456061585825736e-15   1.7677430487117719e-18   5.8863260105208480e-18   1.0374031573721202e-19   3.0075890963418803e-22   3.1184100962051118e-16   6.0691782389049151e-18   2.5967902872539996e-19   1.4566758103772066e-16   7.9437944917090623e-12   5.4866829854486187e-14   8.6953748297192316e-15   1.7607620504322055e-11   1.9230745248911801e-15   1.5984118835723923e-16   3.4053649017790041e-14   8.2383941240542999e-12   1.5259219600238935e-12   6.4378679469898243e-19   2.0350394667861351e-18   4.5025757485519677e-17   3.0309853900453611e-26   2.4407346809130035e-37   9.2287706230502429e-25   1.4378282412661336e-23   1.2778045761407234e-18   9.3312067571309177e-21   8.1655176723170918e-23   5.5180315863563031e-18   1.5107566128073699e-33   5.2918139252281692e-20   8.0515154956820435e-18   5.5106580374616624e-15   3.0549599583399837e-15   2.3781067197367782e-10   8.4971255925917319e-14   1.0895442584562951e-14   2.5536315129079333e-08   1.9129815514280069e-14   6.3798552005827651e-15   8.4665315164768472e-20   9.8745734023599152e-18   2.7268015842831952e-03   1.7410526748272675e-48   1.3527286202480970e-60   2.7587847594506064e-12   2.5277126524647959e-14   2.8341702753555189e-17   1.6000216473765424e-20   1.7524376409210770e-04   2.8783223942795596e-06   9.3789226682334192e-04   6.7773957187265618e-07   3.5266549661848781e+00   4.4707609694310859e+00   1.7687826200078624e-02   1.7687826200078624e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.6750000000000000e+01   5.2470746552960989e-05   1.8000000000000000e+02   2.1123488950467388e+15   9.0192505000000086e+05   1.1948321840759021e-05   1.2807395455358101e-04   7.4927880118749301e-07   6.3967365089001182e-06   5.0128711560813058e-10   1.3710209587754009e-10   1.3532420289264207e-11   2.1950293880312185e-03   3.0161517146101496e-04   9.3358988545115016e-13   1.5841562721907414e-08   2.9517347837147896e-06   1.9112732001517360e-12   3.5762612941441135e-11   9.2205275904486874e-10   7.9594357202914282e-14   2.5581364307523781e-15   9.6453370619979515e-11   5.0742111138669991e-17   2.6772627308199015e-07   1.7352824440446897e-18   2.6916925633698277e-18   1.5464671740535458e-13   3.0444513932747483e-15   1.4982520641692177e-18   6.5278579203609520e-18   5.8764340346093316e-20   2.3953233363044602e-22   2.6131633967487378e-16   1.7289614418412630e-18   8.4492589470500565e-20   5.7447377230720622e-17   4.2402513262600402e-12   5.3424889377217960e-14   4.3069690904419617e-15   1.8158512979782568e-11   1.0054688538474661e-15   7.5267878998151063e-17   1.3353113824386350e-14   5.0549882396495733e-12   1.2670631208773511e-12   3.8635423880040442e-19   9.7659632903527630e-19   1.9871651137375991e-17   2.5835937381641204e-26   1.5802399348682617e-37   5.8759729533744444e-25   1.3781342775122586e-23   1.5651440795220820e-18   4.8533597700781956e-21   3.0001649924669898e-23   4.9819412622065886e-18   5.7758717217569654e-34   3.6527492581349654e-20   8.1407288310259986e-18   4.9464412361922186e-15   3.6172947519549046e-15   2.1131765672964676e-10   5.3486385667369973e-14   4.8830929956388358e-15   2.6923071516255267e-08   1.5715787466264448e-14   8.0046713905855341e-15   3.4560645949604515e-20   4.1897360455483166e-18   2.7077216257087268e-03   7.3155265229251557e-49   4.1917896112879860e-61   2.2342727086786456e-12   1.9339864888104724e-14   2.8314212324261300e-17   1.5985199489856179e-20   1.2914057393401888e-04   2.0124405043757116e-06   8.5622791027041242e-04   6.1874674282496768e-07   3.8650584280134330e+00   4.8916368593214683e+00   1.9353030942556634e-02   1.9353030942556634e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.7250000000000000e+01   4.7949243132857188e-05   1.8000000000000000e+02   1.9303237976190495e+15   9.5051341000000038e+05   1.8289614451500040e-05   1.3423850013747862e-04   6.9687121676853018e-07   7.4618107720253390e-06   3.6258399215260560e-10   1.0813522947956143e-10   1.0080203817709973e-11   2.1950653972962458e-03   3.2074839797224271e-04   8.5243767921203904e-13   1.3332562988133306e-08   2.6990458285657707e-06   1.4353089675625670e-12   3.3255364435741165e-11   6.7105077139272161e-10   6.2146460078858271e-14   1.3110009005964832e-15   1.2146262012924273e-10   3.1358674155203345e-17   5.3453502370516119e-07   1.5856593547794473e-18   2.6491530192820281e-18   1.4032543423512088e-13   2.5658262822584177e-15   1.2696000964298052e-18   7.1214113062107160e-18   3.5627964356802158e-20   1.9779107550401323e-22   2.1723509842403646e-16   5.6670890577353540e-19   2.7788213258482903e-20   2.4772212501891866e-17   2.4315537203677314e-12   5.1478494733637832e-14   2.3442992756815443e-15   1.9118656916746124e-11   5.8003613619682778e-16   3.6714223485124347e-17   5.7223245288181762e-15   2.9261287792324601e-12   1.0666279686862573e-12   2.2574236297682789e-19   4.5124367135501884e-19   8.5240107910399855e-18   2.1786195162309101e-26   1.0357497619970192e-37   3.9307695190004535e-25   1.3181412501000839e-23   1.8288638960287523e-18   2.6637581072789390e-21   1.1472735585898899e-23   4.5937213497863906e-18   2.4201603399481118e-34   2.5479121040415386e-20   8.2066530487190305e-18   4.5116394943806110e-15   4.0501033090214404e-15   1.8734102943838170e-10   3.3911775287594963e-14   2.5399463557556361e-15   2.8315524268408426e-08   1.3455492582441274e-14   9.8420487168201783e-15   1.4389344937525312e-20   1.7928300586450523e-18   2.6884735814651558e-03   3.1110404455242892e-49   1.3372772538993793e-61   1.7941855503074930e-12   1.4644712746374468e-14   2.8283955686688291e-17   1.5968573684442471e-20   9.4351360526624795e-05   1.3925634252211031e-06   7.8160900983558152e-04   5.6484007866283768e-07   4.2360946647190527e+00   5.3520540881212071e+00   2.1174681851605766e-02   2.1174681851605766e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.7750000000000000e+01   4.3818038999943818e-05   1.8000000000000000e+02   1.7640112318817962e+15   9.8928132999999996e+05   2.6209812571919777e-05   1.3970603928740939e-04   6.4545678329634161e-07   8.5396764947808062e-06   2.7266693252179076e-10   8.6593696910100580e-11   7.5233335221135836e-12   2.1950598921127930e-03   3.4003364382089796e-04   7.7014538006647425e-13   1.1226838445063625e-08   2.4635859758956836e-06   1.1387823606415244e-12   3.0881872737873188e-11   5.0741423108707935e-10   4.8670770319055660e-14   7.3616080347710537e-16   1.4484024431175171e-10   1.9491759657178739e-17   9.4959152131378868e-07   1.5473870172446996e-18   2.7004208936969386e-18   1.2781495689579316e-13   2.2807053380527339e-15   1.0786820200398972e-18   7.5513269876054775e-18   2.2779116605120269e-20   1.6419036283580564e-22   1.7929639912994192e-16   2.0947320839976164e-19   9.3122956840756843e-21   1.1631116181232285e-17   1.4844554108967062e-12   4.9418455613291883e-14   1.3754106822932590e-15   2.0308360041140547e-11   3.6390327465980498e-16   1.8866252465714594e-17   2.6772091853744278e-15   1.6288374651570559e-12   9.1419539088764756e-13   1.3146887363923532e-19   2.0672602111517168e-19   3.6143284641532322e-18   1.8466978614861121e-26   7.0085258723442765e-38   2.7607507865419107e-25   1.2564263081026880e-23   2.0699856669915325e-18   1.5483558395333523e-21   4.7039958850001200e-24   4.3140789983380999e-18   1.1112092820446539e-34   1.8155613171633394e-20   8.2555466151629918e-18   4.1996035277885673e-15   4.3600430631106142e-15   1.6584204391186260e-10   2.1729270028425566e-14   1.4777341954465293e-15   2.9681393097458498e-08   1.1864720147002116e-14   1.1843268617892291e-14   6.1241720706505584e-21   7.7738345791792339e-19   2.6690421218757568e-03   1.3559932883440768e-49   4.3898306739370881e-62   1.4260966759655024e-12   1.0950550699014413e-14   2.8251866598000793e-17   1.5950772268096825e-20   6.8297699033934104e-05   9.5157115438779995e-07   7.1345689095055314e-04   5.1559924654377546e-07   4.6409672525053605e+00   5.8557193947071555e+00   2.3167444720207132e-02   2.3167444720207132e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.8250000000000000e+01   4.0043389847085694e-05   1.8000000000000000e+02   1.6120527313641585e+15   9.8928132999999996e+05   3.5878814665732055e-05   1.4459800208698790e-04   5.9486821733298879e-07   9.6398892341667650e-06   2.1081225467543887e-10   7.0162635091416495e-11   5.6071407313967196e-12   2.1950181258690738e-03   3.5989321370567665e-04   6.9200920303450515e-13   9.5148452359840191e-09   2.2405570258414752e-06   9.3311947659817965e-13   2.8594853946377932e-11   3.9409116037631241e-10   3.8183198092589279e-14   4.3990180787970565e-16   1.6628739163786454e-10   1.2122830186034746e-17   1.5588717941115686e-06   1.5761321251939515e-18   2.8145174634674681e-18   1.1680728271226933e-13   2.1025878112546065e-15   9.1844301369081762e-19   7.7606635061059228e-18   1.5096478244692084e-20   1.3526280487484378e-22   1.4644998366727242e-16   8.3727432309978287e-20   3.1661601682727527e-21   5.7808618066419683e-18   9.4057484626385304e-13   4.7126178326990536e-14   8.4624182312351446e-16   2.1630467765178885e-11   2.4185717385950786e-16   1.0049321550325562e-17   1.3282568223752681e-15   8.8263712765854266e-13   7.9177040298752393e-13   7.7817000990296965e-20   9.4750918354203796e-20   1.5229757757615531e-18   1.5722259054360631e-26   4.8707062833074879e-38   2.0044522118656230e-25   1.1921505485409347e-23   2.2969805243772037e-18   9.4291446760808496e-22   2.0640075026707980e-24   4.1068497456950107e-18   5.4862694610270822e-35   1.3207709767807804e-20   8.2924155481966742e-18   3.9815590111559354e-15   4.5758397592612072e-15   1.4628844727420756e-10   1.3979849133653404e-14   9.2247586250548782e-16   3.1013936690348073e-08   1.0601057029615751e-14   1.3927957678292194e-14   2.6329406051287835e-21   3.3846641824654208e-19   2.6489986911722684e-03   6.0462238206184368e-50   1.4607269408140028e-62   1.1142867058979206e-12   8.0149517017085184e-15   2.8217343688166010e-17   1.5931494182129681e-20   4.8616485216041801e-05   6.3647905351324235e-07   6.5120033560543298e-04   4.7061413424413593e-07   5.0838026028974586e+00   6.4066859928493800e+00   2.5347356176786046e-02   2.5347356176786046e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.8750000000000000e+01   3.6594474048752918e-05   1.8000000000000000e+02   1.4732074898853832e+15   9.8928132999999996e+05   4.7491054612404696e-05   1.4898488624921451e-04   5.4500956754007631e-07   1.0769466587169225e-05   1.6634935409708932e-10   5.7370491967125811e-11   4.1584020672720047e-12   2.1949427127367412e-03   3.8066829701610406e-04   6.1954246902505908e-13   8.1179336327278797e-09   2.0271275162338077e-06   7.7883200444489730e-13   2.6365617199995242e-11   3.1211128496277848e-10   2.9991895692054040e-14   2.7471022066002048e-16   1.8563169849588774e-10   7.5024198349218920e-18   2.4168910276237570e-06   1.6469240047515066e-18   2.9736692838487382e-18   1.0703065120973358e-13   1.9852882211662657e-15   7.8317932034745538e-19   7.7248335984379454e-18   1.0254867085771632e-20   1.0993486641594218e-22   1.1802037954343701e-16   3.5194830367452436e-20   1.1028875873973979e-21   2.9848971444468841e-18   6.0799248200911960e-13   4.4524973534485414e-14   5.3675145248784694e-16   2.3021504102988850e-11   1.6734019079516503e-16   5.4803120600188075e-18   6.8517577932005840e-16   4.7521440837118520e-13   6.8899500571291637e-13   4.8324248512600256e-20   4.4196580448664025e-20   6.4787017736974336e-19   1.3432678020437828e-26   3.4652314218133220e-38   1.4900760300153742e-25   1.1256298376373892e-23   2.5194781628896988e-18   5.9713339617541122e-22   9.6159075959635577e-25   3.9464267440450197e-18   2.8796240991540761e-35   9.7999149876217128e-21   8.3202721009416123e-18   3.8297317113522319e-15   4.7252156357219007e-15   1.2833122300697212e-10   8.9743572527406115e-15   6.0235142232929006e-16   3.2294968694716130e-08   9.4995961881433234e-15   1.5994918956986865e-14   1.1316323905737324e-21   1.4668407731086938e-19   2.6279947377589518e-03   2.7574252576133386e-50   4.8622307254117661e-63   8.5015979504164835e-13   5.6934475269625099e-15   2.8179577222835427e-17   1.5910324868259948e-20   3.3789478489842215e-05   4.1318372130427954e-07   5.9431629138739404e-04   4.2950891148236113e-07   5.5690311306337215e+00   7.0093858389276544e+00   2.7731951353133961e-02   2.7731951353133961e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.9250000000000000e+01   3.3443138012826920e-05   1.8000000000000000e+02   1.3463421100171868e+15   9.8928132999999996e+05   6.1061414749959573e-05   1.5283980738456764e-04   4.9659695463781316e-07   1.1916157575432097e-05   1.3351204449838896e-10   4.7301154321098746e-11   3.0719402975171230e-12   2.1948363558194407e-03   4.0231759983325421e-04   5.5409837212945013e-13   6.9793435970117028e-09   1.8247804917437281e-06   6.5952414759404328e-13   2.4210337981029227e-11   2.5122194423695702e-10   2.3596839361513568e-14   1.7792119068932012e-16   2.0231072862604907e-10   4.6259316380956707e-18   3.5707394804063603e-06   1.7506165796954346e-18   3.1762361026426862e-18   9.8393866665669555e-14   1.9070323961985015e-15   6.6929040405537624e-19   7.4499450201666824e-18   7.1114322307570087e-21   8.8120729688631478e-23   9.3889733560319203e-17   1.5444291673373128e-20   4.0834126353680917e-22   1.5983220784198264e-18   3.9966725163449393e-13   4.1745951852335268e-14   3.4953575655025873e-16   2.4417537935239602e-11   1.1991521300676770e-16   3.0651200655590457e-18   3.6666776052299043e-16   2.6484464622688351e-13   6.0258896018926679e-13   3.2882664693261723e-20   2.1859855099505473e-20   2.8938685709422802e-19   1.1582095413647568e-26   2.5436549226163944e-38   1.1358948712210738e-25   1.0587743838192510e-23   2.7483545748575325e-18   3.9281545937148792e-22   4.7535789211940719e-25   3.8149824433110565e-18   1.6075354796085072e-35   7.4275951762049871e-21   8.3407093070385303e-18   3.7207298830944702e-15   4.8315436939885570e-15   1.1199037924854535e-10   5.7516643662130962e-15   4.0757865638792982e-16   3.3479169002216926e-08   8.5148761053018939e-15   1.7953007670219355e-14   4.8715413426180331e-22   6.3426559013489726e-20   2.6060673714743431e-03   1.3011493019979029e-50   1.6192596908701200e-63   6.3187554442114416e-13   3.9134839281467424e-15   2.8138302666357740e-17   1.5887140695424507e-20   2.2875754729423567e-05   2.5955114339419853e-07   5.4234116583935419e-04   3.9194974354632379e-07   6.1007039434333610e+00   7.6686650836988504e+00   3.0340404150097134e-02   3.0340404150097134e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.9750000000000000e+01   3.0563664914771814e-05   1.8000000000000000e+02   1.2304212928652100e+15   9.8928132999999996e+05   7.6586463550545159e-05   1.5614345005505621e-04   4.5017666194318340e-07   1.3069470451254762e-05   1.0863174693492628e-10   3.9271761229412674e-11   2.2621423649880656e-12   2.1947017588829368e-03   4.2479706926066608e-04   4.9557869729011335e-13   6.0423502430836158e-09   1.6346474332401440e-06   5.6461976735987183e-13   2.2142835279765290e-11   2.0485950811091265e-10   1.8595840140138352e-14   1.1867362551871061e-16   2.1604245158256962e-10   2.8442911808453280e-18   5.0674314304824647e-06   1.8832868903491523e-18   3.4233706336328863e-18   9.0779665867628676e-14   1.8559381276203240e-15   5.7342885574123811e-19   6.9723552924941950e-18   5.0152891394599893e-21   6.9701260886829486e-23   7.3784687198615069e-17   7.0243795335851146e-21   1.6729983966454127e-22   8.8632041571935839e-19   2.6635059613382104e-13   3.8877388498308904e-14   2.3266383365444239e-16   2.5771512584896292e-11   8.8488827945389842e-17   1.7606555182385161e-18   2.0324819774420237e-16   1.5972268944951588e-13   5.2932759591853370e-13   2.5051710342286234e-20   1.1969052953484282e-20   1.4159864823680383e-19   1.0108490788359377e-26   1.9336562700892693e-38   8.8758707585541393e-26   9.9345755335691367e-24   2.9949613165672616e-18   2.6761219559272768e-22   2.4822681340926946e-25   3.6975638292046438e-18   9.5178657658689166e-36   5.7481942253107783e-21   8.3549896168874882e-18   3.6346504788579691e-15   4.9147051169542292e-15   9.7244295164563896e-11   3.6816607213559074e-15   2.8345274162309344e-16   3.4524405952881326e-08   7.6183762326038694e-15   1.9723786678674228e-14   2.1043063131720369e-22   2.7424600277179143e-20   2.5832566067688699e-03   6.4219489549870216e-51   5.3966586903370465e-64   4.5630053784544655e-13   2.5943222306384885e-15   2.8093210820280199e-17   1.5861781507343682e-20   1.5046303571730853e-05   1.5724676424032656e-07   4.9485100934261689e-04   3.5763088285176937e-07   6.6832593792675139e+00   8.3898226793136210e+00   3.3193679987077569e-02   3.3193679987077569e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.0250000000000000e+01   2.7932563511979845e-05   1.8000000000000000e+02   1.1244993362310728e+15   9.8928132999999996e+05   9.4048117401940523e-05   1.5888209666713635e-04   4.0615059002171664e-07   1.4220567551217799e-05   8.9355672357969995e-11   3.2789162869128174e-11   1.6614409642495704e-12   2.1945416467417512e-03   4.4805960705957991e-04   4.4330269353458178e-13   5.2603823027610006e-09   1.4575059158225255e-06   4.8728012069531371e-13   2.0174344610694515e-11   1.6878879107749196e-10   1.4675844643393907e-14   8.1045848711068742e-17   2.2673489361026023e-10   1.7449716261348601e-18   6.9535256745933722e-06   2.0445125574132607e-18   3.7183840866831912e-18   8.4065983741608894e-14   1.8252890857674677e-15   4.9264939016953420e-19   6.3458776567248554e-18   3.5852559349648814e-21   5.4449363188738964e-23   5.7322982388434021e-17   3.2907005893708448e-21   7.7726269109004565e-23   5.0904948438326776e-19   1.7947694427096522e-13   3.5986844417625071e-14   1.5766708552300925e-16   2.7049107841007610e-11   6.6893390222066558e-17   1.0409190001589853e-18   1.1670162867635412e-16   1.0719835963286367e-13   4.6657194907835168e-13   2.1121409236964160e-20   7.4469281913975712e-21   7.7904568457545684e-20   8.9415310012629762e-27   1.5237397794495756e-38   7.0998275438213960e-26   9.3126870772261889e-24   3.2702624032612958e-18   1.8812667386408975e-22   1.3606517418705274e-25   3.5824051982028665e-18   5.9517053445500685e-36   4.5362398674307528e-21   8.3641286795971990e-18   3.5567723445037378e-15   4.9893970749059275e-15   8.4040196987613570e-11   2.3543963919326651e-15   2.0131869120399060e-16   3.5394379182178077e-08   6.7948902770289244e-15   2.1249037600232481e-14   9.1360521067560998e-23   1.1881285960303997e-20   2.5596056256461143e-03   3.3447352352671503e-51   1.8007795892204457e-64   3.1922531914441295e-13   1.6525198932670354e-15   2.8043959659487307e-17   1.5834061613815813e-20   9.5881013449472017e-06   9.1539779489626022e-08   4.5145844476627862e-04   3.2627270787405033e-07   7.3212504995317520e+00   9.1786525752166259e+00   3.6314702751029895e-02   3.6314702751029895e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.0750000000000000e+01   2.5528375288877852e-05   1.8000000000000000e+02   1.0277123707277718e+15   9.8928132999999996e+05   1.1341593777504810e-04   1.6104650396690621e-04   3.6479718105204671e-07   1.5362138099012436e-05   7.4140373165044418e-11   2.7497984888476652e-11   1.2175605962162647e-12   2.1943587747998211e-03   4.7205508158372234e-04   3.9650202034454778e-13   4.5985911814824121e-09   1.2937949054992432e-06   4.2300276678829185e-13   1.8313438611869580e-11   1.4021531346602723e-10   1.1595953401029376e-14   5.6411922915812392e-17   2.3442259637653161e-10   1.0686384836167512e-18   9.2751076377399587e-06   2.2360369043895009e-18   4.0662176101677194e-18   7.8136377888393440e-14   1.8110537838080160e-15   4.2443676906877504e-19   5.6296407798090570e-18   2.5909549275784233e-21   4.2048268084100169e-23   4.4060954607288040e-17   1.5798774034935703e-21   4.0697595802147504e-23   3.0343361342219463e-19   1.2203058885149139e-13   3.3128840635894882e-14   1.0840500972416216e-16   2.8225894399528750e-11   5.1578688832950561e-17   6.3562275174813809e-19   6.9549027369369299e-17   7.9812259879758892e-14   4.1229440147918338e-13   1.9120035928968610e-20   5.2374231806400582e-21   4.7963511011255997e-20   8.0175143690808043e-27   1.2436771358596195e-38   5.8034221402606194e-26   8.7340428446870958e-24   3.5847374721778027e-18   1.3596841654868157e-22   7.7782561092246274e-26   3.4609974685268041e-18   3.9119091875287520e-36   3.6440028682427090e-21   8.3689508343368387e-18   3.4773096322132678e-15   5.0653792845366985e-15   7.2302370275380106e-11   1.5045248034758852e-15   1.4533057817151682e-16   3.6060490747231658e-08   6.0372460635825636e-15   2.2493100776766845e-14   3.9927662643710458e-23   5.1667780108893094e-21   2.5351607329955578e-03   1.8484876329010762e-51   6.0213218031264582e-65   2.1565948264665109e-13   1.0072264446622134e-15   2.7990176003059092e-17   1.5803774117775489e-20   5.8998764607817383e-06   5.0992072788731710e-08   4.1180959146749029e-04   2.9761965665700376e-07   8.0202162956850955e+00   1.0041489835820867e+01   3.9728537262042375e-02   3.9728537262042375e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
