alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      H2S                      HS                       S                        SO                       SO2                      H2SO4                    HSO                      S2                       S4                       S8                       SO3                      OCS                      S3                       O3                       HNO3                     N                        HO2NO2                   NO3                      N2O5                     N2O                      CH3O                     CH3ONO                   CH3ONO2                  CH2ONO2                  CH3O2NO2                 CH3O2                    CH3OH                    CH3OOH                   CH2OOH                   HCL                      CL                       CLO                      HOCL                     CL2                      CH2O2                    CH2OH                    OCLO                     CLOO                     CLONO                    CLONO2                   CLNO                     CLNO2                    CH3OCL                   CL2O2                    CL2O                     CLO3                     HCLO4                    CL2O4                    SO4AER                   S8AER                    CO2                      N2                       SO4AER_AERSOL            S8AER_AERSOL             SO4AER_WFALL             S8AER_WFALL              SO4AER_RPAR              S8AER_RPAR               
7.9250000000000000e+01   2.6300466856539402e-07   1.4000000000000000e+02   1.3606679000000000e+13   2.7000880000000000e+08   4.1417490000000000e-05   7.4974682000000000e-04   3.3225459999999998e-09   5.1021962999999997e-09   1.5833943000000000e-12   3.0148689999999998e-15   3.6822459000000002e-10   2.6546708000000000e-05   5.3197567999999995e-04   2.4803912000000000e-20   3.2692560999999997e-17   5.5740666999999998e-14   8.6756143000000001e-21   4.0644727000000003e-34   2.7989780000000002e-17   1.4228653999999999e-22   8.1992170999999998e-29   6.7576057999999998e-17   1.1458999000000001e-19   2.5206807000000001e-11   4.9902912999999997e-09   2.0704492000000002e-09   2.7908403000000002e-17   8.8811666000000003e-20   4.4078378000000002e-26   2.1106495000000000e-35   1.6739388999999999e-22   1.7506760000000001e-13   8.0851968999999993e-21   1.4485500000000001e-40   1.0129691999999999e-10   8.3040280999999997e-22   1.5680281000000000e-17   1.6293916999999999e-20   1.0167589000000001e-27   2.1000009000000002e-34   2.7365482000000000e-14   4.0017888999999998e-19   1.6440990999999999e-26   4.4497266000000002e-32   5.5024115000000003e-44   4.6314619000000001e-48   9.4468869999999996e-20   9.6725972000000000e-30   8.5165865999999995e-20   3.0225415999999999e-34   1.4045870999999999e-09   3.7239500000000001e-11   3.2256994999999998e-17   3.6104291000000000e-20   3.8935944000000001e-19   6.3823913999999999e-32   2.9034882000000000e-36   6.1319088000000003e-21   1.4010242000000001e-17   5.8580095000000002e-30   7.9445378000000000e-28   1.8145921000000000e-27   8.1888735999999992e-28   4.2716937000000001e-25   2.4620508000000000e-27   3.2583564000000000e-41   6.5034139000000006e-23   2.1322628000000001e-14   1.1357416000000000e-18   8.5068019000000002e-10   9.9999999999999996e-39   9.4999999632533405e-01   4.8650298702081929e-02   3.0408445999999999e-04   6.7027974999999995e-33   3.2019213000000002e+02   3.9879584000000000e+02   1.0000000000000001e-05   1.0000000000000001e-05   
7.9750000000000000e+01   2.4614593640162400e-07   1.4000000000000000e+02   1.2734484000000000e+13   2.7000880000000000e+08   4.3335118000000000e-05   7.4972818000000000e-04   3.3220370000000001e-09   5.1750311000000000e-09   1.7528165000000000e-12   2.7369694000000001e-15   3.6705396000000000e-10   2.6546673000000001e-05   5.3385599000000002e-04   2.4033844999999999e-20   3.4988301000000002e-17   5.5737825999999998e-14   1.1764166000000000e-20   4.3076132999999999e-34   2.7560663000000000e-17   1.3400886000000000e-22   7.3289884999999998e-29   6.7036531999999999e-17   1.1603379000000000e-19   2.6980332999999999e-11   4.9988638000000002e-09   2.0601062999999999e-09   2.7434960000000000e-17   8.0875047000000005e-20   4.5592953999999999e-26   2.0516435999999999e-35   1.6739388999999999e-22   1.7198652000000000e-13   7.9926705000000004e-21   1.4050473000000000e-40   9.2434056000000000e-11   8.2610790999999997e-22   1.6160654000000001e-17   1.6239050999999999e-20   9.7559362999999994e-28   2.0657090999999998e-34   2.7364720999999999e-14   4.2208960999999999e-19   1.6440990999999999e-26   4.4497266000000002e-32   5.5265384000000002e-44   4.5741691999999999e-48   9.4480788000000004e-20   9.6725899999999997e-30   8.5010446999999995e-20   3.1257601000000000e-34   1.4044664999999999e-09   3.7360078000000001e-11   3.4131593000000000e-17   3.5324477999999999e-20   3.6830260999999999e-19   5.9933739999999996e-32   2.9129579000000001e-36   6.0509317000000001e-21   1.3034818999999999e-17   5.4059696999999999e-30   7.8020683999999999e-28   1.6660332999999999e-27   7.8799639999999999e-28   4.2450662000000003e-25   2.2379600999999999e-27   2.9992786000000000e-41   5.2138382999999999e-23   2.1322628000000001e-14   1.1207405000000000e-18   8.0008463000000004e-10   9.9999999999999996e-39   9.5000001570538706e-01   4.8646500047162977e-02   2.6744306000000000e-04   6.2731449000000005e-33   3.4223588000000001e+02   4.2610966999999999e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.0250000000000000e+01   2.3037228113863598e-07   1.4000000000000000e+02   1.1918426000000000e+13   2.7000880000000000e+08   4.5358433000000000e-05   7.4970880999999999e-04   3.3215190000000000e-09   5.2518103000000004e-09   1.9517922999999998e-12   2.4851649999999998e-15   3.6589173000000002e-10   2.6546635999999999e-05   5.3584051000000001e-04   2.3459035999999999e-20   3.7440880000000000e-17   5.5734802999999999e-14   1.5757073000000000e-20   4.5671485000000002e-34   2.7142005999999999e-17   1.2642712999999999e-22   6.5527057000000002e-29   6.6502801000000004e-17   1.1746297000000001e-19   2.8876611000000000e-11   5.0072349000000002e-09   2.0498418000000002e-09   2.6973648999999999e-17   7.3655464999999998e-20   4.7131936000000002e-26   1.9943411000000000e-35   1.6739388999999999e-22   1.6896511000000000e-13   7.9013917000000006e-21   1.3620018999999999e-40   8.4354427999999995e-11   8.2185027999999996e-22   1.6633501000000001e-17   1.6184587000000000e-20   9.3843077000000002e-28   2.0320441000000002e-34   2.7363961000000000e-14   4.4524843999999996e-19   1.6440990999999999e-26   4.4497266000000002e-32   5.5518327999999998e-44   4.5177247999999999e-48   9.4493181000000003e-20   9.6725831999999999e-30   8.4855976999999995e-20   3.2516250999999998e-34   1.4043456000000001e-09   3.7480996000000002e-11   3.6743877000000001e-17   3.4567411999999998e-20   3.4838231999999999e-19   5.6281962999999999e-32   2.9224622000000001e-36   5.9712114999999999e-21   1.2122320000000000e-17   4.9951394999999999e-30   7.6624624000000002e-28   1.5295461000000000e-27   7.5828430999999997e-28   4.2186957999999996e-25   2.0342537999999999e-27   2.7612896999999999e-41   4.1804910999999999e-23   2.1322628000000001e-14   1.1059724000000000e-18   7.4932665000000000e-10   9.9999999999999996e-39   9.5000002517110904e-01   4.8642502136981070e-02   2.3423015000000001e-04   5.8711458000000001e-33   3.6579016000000001e+02   4.5528552000000002e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.0750000000000000e+01   2.1561357685242199e-07   1.4000000000000000e+02   1.1154877000000000e+13   2.7000880000000000e+08   4.7491864000000000e-05   7.4968867999999998e-04   3.3209916999999998e-09   5.3326940999999998e-09   2.1853619999999998e-12   2.2570664000000001e-15   3.6473822000000001e-10   2.6546596000000000e-05   5.3793364999999999e-04   2.3087410000000000e-20   4.0057921999999999e-17   5.5731587999999998e-14   2.0831407000000001e-20   4.8440466000000003e-34   2.6733867000000001e-17   1.1948754000000000e-22   5.8604208000000003e-29   6.5974933999999994e-17   1.1888194000000000e-19   3.0903848999999997e-11   5.0153945999999998e-09   2.0396579000000001e-09   2.6524521000000001e-17   6.7090124000000004e-20   4.8697989999999998e-26   1.9386993000000000e-35   1.6739388999999999e-22   1.6600278000000000e-13   7.8113679999999994e-21   1.3195439000000000e-40   7.6988312999999999e-11   8.1763090999999996e-22   1.7098886999999999e-17   1.6130539999999999e-20   9.0472457000000006e-28   1.9990010000000002e-34   2.7363202000000001e-14   4.6970802000000000e-19   1.6440990999999999e-26   4.4497266000000002e-32   5.5784778999999995e-44   4.4621291000000003e-48   9.4506008000000005e-20   9.6725767999999995e-30   8.4702503000000000e-20   3.4013389000000002e-34   1.4042244000000001e-09   3.7602212000000002e-11   4.0172250999999998e-17   3.3832401999999997e-20   3.2953834000000001e-19   5.2853812999999999e-32   2.9319991000000001e-36   5.8927462000000000e-21   1.1268929000000000e-17   4.6214751999999997e-30   7.5256854000000004e-28   1.4041626000000000e-27   7.2970817000000001e-28   4.1925874000000001e-25   1.8490792000000001e-27   2.5426371999999998e-41   3.3523694000000002e-23   2.1322628000000001e-14   1.0914370000000001e-18   6.9862819000000000e-10   9.9999999999999996e-39   9.4999998655296691e-01   4.8638334332751332e-02   2.0422206000000000e-04   5.4950131000000003e-33   3.9095799000000000e+02   4.8644972999999999e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.1250000000000000e+01   2.0180423995418398e-07   1.4000000000000000e+02   1.0440444000000000e+13   2.7000880000000000e+08   4.9739664999999998e-05   7.4966778999999996e-04   3.3204550000000000e-09   5.4178354999999998e-09   2.4589709000000001e-12   2.0504914000000001e-15   3.6359375999999998e-10   2.6546555000000001e-05   5.4013963000000000e-04   2.2929441999999999e-20   4.2846662000000002e-17   5.5728173000000000e-14   2.7175454999999998e-20   5.1392714999999997e-34   2.6336306999999999e-17   1.1314026000000000e-22   5.2431782999999998e-29   6.5453009000000002e-17   1.2029591000000000e-19   3.3070739000000002e-11   5.0233319999999997e-09   2.0295564999999999e-09   2.6087644000000000e-17   6.1121390999999998e-20   5.0294454000000002e-26   1.8846772999999999e-35   1.6739388999999999e-22   1.6309897000000000e-13   7.7226081999999994e-21   1.2777947000000000e-40   7.0272149000000000e-11   8.1345088000000001e-22   1.7556871000000000e-17   1.6076926000000000e-20   8.7400349000000002e-28   1.9665752000000002e-34   2.7362445000000001e-14   4.9551887999999996e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.6066716000000001e-44   4.4073832000000003e-48   9.4519218000000006e-20   9.6725707000000005e-30   8.4550074999999999e-20   3.5756241000000001e-34   1.4041029000000000e-09   3.7723681999999999e-11   4.4504316000000003e-17   3.3118802999999998e-20   3.1171359000000000e-19   4.9635440999999996e-32   2.9415664000000001e-36   5.8155352999999996e-21   1.0471059000000000e-17   4.2813344999999997e-30   7.3917057000000001e-28   1.2889907000000000e-27   7.0222684999999999e-28   4.1667468999999998e-25   1.6807523000000001e-27   2.3417184000000000e-41   2.6886365000000001e-23   2.1322628000000001e-14   1.0771341000000000e-18   6.4822549999999996e-10   9.9999999999999996e-39   9.4999995210931643e-01   4.8633935899787040e-02   1.7720512000000000e-04   5.1430756000000001e-33   4.1784939000000003e+02   5.1973716999999999e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.1750000000000000e+01   1.8888295085149558e-07   1.4000000000000000e+02   9.7719546000000000e+12   2.7000880000000000e+08   5.2105840000000001e-05   7.4964610999999997e-04   3.3199089000000000e-09   5.5073766000000002e-09   2.7784123000000002e-12   1.8634477000000000e-15   3.6245872999999999e-10   2.6546511000000001e-05   5.4246242000000001e-04   2.2998206000000001e-20   4.5813780999999997e-17   5.5724550000000003e-14   3.4984965999999999e-20   5.4537597999999999e-34   2.5949391000000001e-17   1.0733932000000001e-22   4.6929309999999999e-29   6.4937117000000005e-17   1.2171092000000001e-19   3.5386468999999997e-11   5.0310355000000003e-09   2.0195400999999999e-09   2.5663101999999999e-17   5.5696411000000001e-20   5.1925376999999999e-26   1.8322357000000001e-35   1.6739388999999999e-22   1.6025318999999999e-13   7.6351224999999997e-21   1.2368663999999999e-40   6.4148009000000000e-11   8.0931134000000001e-22   1.8007501000000000e-17   1.6023761000000000e-20   8.4585958999999993e-28   1.9347630000000002e-34   2.7361688999999998e-14   5.2272859000000002e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.6366239999999997e-44   4.3534892999999999e-48   9.4532751999999999e-20   9.6725649999999994e-30   8.4398746000000005e-20   3.7746756999999998e-34   1.4039811999999999e-09   3.7845354999999998e-11   4.9835471000000003e-17   3.2426018999999998e-20   2.9485405000000000e-19   4.6613859999999998e-32   2.9511614999999999e-36   5.7395795000000003e-21   9.7253407999999994e-18   3.9714365999999999e-30   7.2604943000000001e-28   1.1832089000000000e-27   6.7580093000000001e-28   4.1411802999999996e-25   1.5277418000000000e-27   2.1570667999999999e-41   2.1565935000000000e-23   2.1322628000000001e-14   1.0630637999999999e-18   5.9836656999999999e-10   9.9999999999999996e-39   9.4999999283664294e-01   4.8629227899264493e-02   1.5297476999999999e-04   4.8137707000000002e-33   4.4658184999999997e+02   5.5529183000000000e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.2250000000000000e+01   1.7679238527400659e-07   1.4000000000000000e+02   9.1464431000000000e+12   2.7000880000000000e+08   5.4594050000000003e-05   7.4962365000000005e-04   3.3193531999999999e-09   5.6014464000000000e-09   3.1497668000000000e-12   1.6941179000000000e-15   3.6133352999999999e-10   2.6546465000000002e-05   5.4490566999999997e-04   2.3309392000000000e-20   4.8965239999999998e-17   5.5720713999999999e-14   4.4459087000000000e-20   5.7883927000000002e-34   2.5573181000000000e-17   1.0204246000000000e-22   4.2024579000000001e-29   6.4427357000000004e-17   1.2313384000000000e-19   3.7860722000000002e-11   5.0384928000000001e-09   2.0096113000000001e-09   2.5250995000000000e-17   5.0766737000000002e-20   5.3595566000000002e-26   1.7813368999999999e-35   1.6739388999999999e-22   1.5746498999999999e-13   7.5489223000000004e-21   1.1968604000000000e-40   5.8563112000000002e-11   8.0521354000000005e-22   1.8450815999999999e-17   1.5971062999999999e-20   8.1993945000000000e-28   1.9035610000000000e-34   2.7360934999999999e-14   5.5138074999999997e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.6685553999999995e-44   4.3004506000000001e-48   9.4546548000000004e-20   9.6725597000000004e-30   8.4248576000000003e-20   3.9981467000000000e-34   1.4038594000000000e-09   3.7967177999999999e-11   5.6267484000000002e-17   3.1753496999999998e-20   2.7890859000000000e-19   4.3776896999999997e-32   2.9607815000000001e-36   5.6648808000000001e-21   9.0286046000000004e-18   3.6888262000000002e-30   7.1320249999999997e-28   1.0860605000000000e-27   6.5039266000000000e-28   4.1158944999999998e-25   1.3886556999999999e-27   1.9873407000000000e-41   1.7300568999999999e-23   2.1322628000000001e-14   1.0492263999999999e-18   5.4930807999999997e-10   9.9999999999999996e-39   9.4999999508005473e-01   4.8624316663736011e-02   1.3133470000000001e-04   4.5056369999999997e-33   4.7728080000000000e+02   5.9326738999999998e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.2750000000000000e+01   1.6547891273970140e-07   1.4000000000000000e+02   8.5611349000000000e+12   2.7000880000000000e+08   5.7207540000000000e-05   7.4960038999999997e-04   3.3187879000000000e-09   5.7001568000000001e-09   3.5793443000000000e-12   1.5408445000000000e-15   3.6021856000000002e-10   2.6546417000000000e-05   5.4747260999999997e-04   2.3881268000000001e-20   5.2306115000000003e-17   5.5716656999999997e-14   5.5796260999999999e-20   6.1439647000000002e-34   2.5207743000000001e-17   9.7210906999999996e-23   3.7652873000000002e-29   6.3923844000000002e-17   1.2457240000000001e-19   4.0503682000000002e-11   5.0456908000000000e-09   1.9997731000000002e-09   2.4851441000000000e-17   4.6287989000000000e-20   5.5310609000000004e-26   1.7319448000000001e-35   1.6739388999999999e-22   1.5473398999999999e-13   7.4640206999999994e-21   1.1578666000000000e-40   5.3469382000000002e-11   8.0115881999999996e-22   1.8886842000000001e-17   1.5918853000000000e-20   7.9593638000000002e-28   1.8729668000000001e-34   2.7360184000000001e-14   5.8151395000000003e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.7026937999999996e-44   4.2482713000000003e-48   9.4560539000000002e-20   9.6725545999999995e-30   8.4099625000000002e-20   4.2451630999999998e-34   1.4037375000000000e-09   3.8089088999999999e-11   6.3907117000000003e-17   3.1100724000000000e-20   2.6382884000000001e-19   4.1113136000000000e-32   2.9704232000000001e-36   5.5914427000000003e-21   8.3778709999999994e-18   3.4308409999999999e-30   7.0062745999999999e-28   9.9684875999999993e-28   6.2596591999999999e-28   4.0908966000000002e-25   1.2622286000000001e-27   1.8313123000000001e-41   1.3880586000000001e-23   2.1322628000000001e-14   1.0356227000000000e-18   5.0131172000000001e-10   9.9999999999999996e-39   9.4999999357561815e-01   4.8619161001803080e-02   1.1209766000000000e-04   4.2173078000000000e-33   5.1007763000000000e+02   6.3382793000000004e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.3250000000000000e+01   1.5489238393495300e-07   1.4000000000000000e+02   8.0134355000000000e+12   2.7000880000000000e+08   5.9949040000000001e-05   7.4957631999999998e-04   3.3182132000000000e-09   5.8035993999999999e-09   4.0736331999999997e-12   1.4021175000000000e-15   3.5911429000000000e-10   2.6546366000000001e-05   5.5016593999999996e-04   2.4734609000000001e-20   5.5840433999999999e-17   5.5712375999999998e-14   6.9190361999999997e-20   6.5211495999999999e-34   2.4853136000000000e-17   9.2809195000000002e-23   3.3756245000000001e-29   6.3426703000000002e-17   1.2603514000000001e-19   4.3326011999999999e-11   5.0526154999999997e-09   1.9900288000000000e-09   2.4464575000000000e-17   4.2219536999999997e-20   5.7076896000000004e-26   1.6840251000000000e-35   1.6739388999999999e-22   1.5205987000000000e-13   7.3804322999999993e-21   1.1199627000000000e-40   4.8823032999999999e-11   7.9714862000000000e-22   1.9315596999999999e-17   1.5867151000000000e-20   7.7358377000000000e-28   1.8429781000000000e-34   2.7359435000000000e-14   6.1316076000000002e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.7392730999999998e-44   4.1969567999999997e-48   9.4574653999999996e-20   9.6725498999999993e-30   8.3951958999999995e-20   4.5143686000000002e-34   1.4036155000000000e-09   3.8211024000000000e-11   7.2864911999999995e-17   3.0467228000000001e-20   2.4956903000000002e-19   3.8611878000000002e-32   2.9800827999999999e-36   5.5192705000000004e-21   7.7703369999999998e-18   3.1950827000000003e-30   6.8832227000000004e-28   9.1493251000000003e-28   6.0248618999999997e-28   4.0661947000000000e-25   1.1473101000000000e-27   1.6878572999999999e-41   1.1138055999999999e-23   2.1322628000000001e-14   1.0222535999999999e-18   4.5463996000000002e-10   9.9999999999999996e-39   9.4999999688023939e-01   4.8613746937242075e-02   9.5082772000000001e-05   3.9475051999999997e-33   5.4511175000000003e+02   6.7714855999999997e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.3750000000000000e+01   1.4498589683258240e-07   1.4000000000000000e+02   7.5009184000000000e+12   2.7000880000000000e+08   6.2820681000000001e-05   7.4955145000000004e-04   3.3176291000000000e-09   5.9118423999999997e-09   4.6392613999999998e-12   1.2765614999999999e-15   3.5802120999999998e-10   2.6546312999999999e-05   5.5298781000000003e-04   2.5892575000000001e-20   5.9571013000000000e-17   5.5707867000000002e-14   8.4827317000000004e-20   6.9204653000000003e-34   2.4509421000000000e-17   8.8804928999999997e-23   3.0282854000000000e-29   6.2936074999999997e-17   1.2753141000000000e-19   4.6338833999999997e-11   5.0592523000000002e-09   1.9803817999999999e-09   2.4090548000000001e-17   3.8524206999999998e-20   5.8901632999999999e-26   1.6375454000000000e-35   1.6739388999999999e-22   1.4944235000000001e-13   7.2981738000000004e-21   1.0832134000000000e-40   4.4584201999999999e-11   7.9318451999999999e-22   1.9737080000000000e-17   1.5815979999999999e-20   7.5264938999999998e-28   1.8135940000000000e-34   2.7358688999999999e-14   6.4634664999999995e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.7785316999999996e-44   4.1465135999999997e-48   9.4588822000000002e-20   9.6725454000000001e-30   8.3805649000000004e-20   4.8039899999999996e-34   1.4034936000000000e-09   3.8332910999999999e-11   8.3254198000000003e-17   2.9852571999999999e-20   2.3608592000000002e-19   3.6263090000000003e-32   2.9897563000000001e-36   5.4483710999999997e-21   7.2033651000000003e-18   2.9793908000000000e-30   6.7628525000000000e-28   8.3972167999999998e-28   5.7992050999999999e-28   4.0417973000000001e-25   1.0428543999999999e-27   1.5559463000000000e-41   8.9384805999999994e-24   2.1322628000000001e-14   1.0091203000000000e-18   4.0955076000000002e-10   9.9999999999999996e-39   9.5000000266634022e-01   4.8608072505338051e-02   8.0111737999999998e-05   3.6950336999999998e-33   5.8254092000000003e+02   7.2341624000000002e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.4250000000000000e+01   1.3571559566936420e-07   1.4000000000000000e+02   7.0213147000000000e+12   2.7000880000000000e+08   6.5823903000000007e-05   7.4952576999999998e-04   3.3170358999999999e-09   6.0249271000000001e-09   5.2829703999999999e-12   1.1629248000000001e-15   3.5693984000000002e-10   2.6546256999999999e-05   5.5593964999999998e-04   2.7380552999999999e-20   6.3499312999999994e-17   5.5703127999999997e-14   1.0288242000000001e-19   7.3422400000000001e-34   2.4176649000000000e-17   8.5168593000000002e-23   2.7186358999999998e-29   6.2452117000000000e-17   1.2907138000000000e-19   4.9553689000000003e-11   5.0655857000000000e-09   1.9708361000000002e-09   2.3729527999999999e-17   3.5168010000000001e-20   6.0792841999999995e-26   1.5924746999999999e-35   1.6739388999999999e-22   1.4688124999999999e-13   7.2172635999999994e-21   1.0476696000000000e-40   4.0716599999999998e-11   7.8926816999999999e-22   2.0151282000000001e-17   1.5765364000000000e-20   7.3293061999999997e-28   1.7848138000000000e-34   2.7357945000000000e-14   6.8108896000000002e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.8207110000000003e-44   4.0969495999999999e-48   9.4602971999999998e-20   9.6725411999999997e-30   8.3660771000000003e-20   5.1119192000000004e-34   1.4033718000000000e-09   3.8454672000000003e-11   9.5190364000000001e-17   2.9256356999999999e-20   2.2333863000000001e-19   3.4057367999999998e-32   2.9994388000000001e-36   5.3787530999999999e-21   6.6744730999999999e-18   2.7818193999999999e-30   6.6451502999999996e-28   7.7067343999999999e-28   5.5823743999999996e-28   4.0177138000000000e-25   9.4791083999999992e-28   1.4346367000000000e-41   7.1741202999999996e-24   2.1322628000000001e-14   9.9622440000000009e-19   3.6629209999999998e-10   9.9999999999999996e-39   9.4999999074247443e-01   4.8602155038276362e-02   6.7016047999999995e-05   3.4587757000000001e-33   6.2252810999999997e+02   7.7283051000000000e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.4750000000000000e+01   1.2704045446026337e-07   1.4000000000000000e+02   6.5725019000000000e+12   2.7000880000000000e+08   6.8959370000000000e-05   7.4949928000000001e-04   3.3164338999999999e-09   6.1428644999999998e-09   6.0116063000000004e-12   1.0600691000000001e-15   3.5587072999999998e-10   2.6546199000000001e-05   5.5902212000000001e-04   2.9225966000000001e-20   6.7625302999999994e-17   5.5698160000000002e-14   1.2351847999999999e-19   7.7865812000000005e-34   2.3854868000000001e-17   8.1873341999999995e-23   2.4425367999999999e-29   6.1974999000000004e-17   1.3066599999999999e-19   5.2982474000000001e-11   5.0715993000000003e-09   1.9613961999999999e-09   2.3381699000000001e-17   3.2119889999999999e-20   6.2759347000000004e-26   1.5487840999999999e-35   1.6739388999999999e-22   1.4437644000000000e-13   7.1377225000000006e-21   1.0133683000000000e-40   3.7187201999999997e-11   7.8540138000000001e-22   2.0558173000000001e-17   1.5715329000000001e-20   7.1425039000000004e-28   1.7566379000000001e-34   2.7357205000000001e-14   7.1739583000000005e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.8660558000000004e-44   4.0482742999999998e-48   9.4617035999999999e-20   9.6725372000000003e-30   8.3517404999999994e-20   5.4358034999999998e-34   1.4032503000000000e-09   3.8576222000000001e-11   1.0879043000000000e-16   2.8678217000000001e-20   2.1128856000000001e-19   3.1985894000000000e-32   3.0091249999999999e-36   5.3104272999999999e-21   6.1813244000000003e-18   2.6006160000000000e-30   6.5301058000000003e-28   7.0728855999999997e-28   5.3740706999999998e-28   3.9939543000000002e-25   8.6161544000000008e-28   1.3230648999999999e-41   5.7586648000000001e-24   2.1322628000000001e-14   9.8356796000000000e-19   3.2509662999999997e-10   9.9999999999999996e-39   9.4999999923925471e-01   4.8595955080226072e-02   5.5633349999999998e-05   3.2376857000000003e-33   6.6524730000000000e+02   8.2560434999999995e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.5250000000000000e+01   1.1892211076829578e-07   1.4000000000000000e+02   6.1524953000000000e+12   2.7000880000000000e+08   7.2226877999999998e-05   7.4947201000000001e-04   3.3158235000000001e-09   6.2656319999999998e-09   6.8321254999999997e-12   9.6696006000000003e-16   3.5481448999999998e-10   2.6546138000000000e-05   5.6223505999999999e-04   3.1458053000000003e-20   7.1947342000000003e-17   5.5692962999999997e-14   1.4688491000000000e-19   8.2533491999999998e-34   2.3544118000000001e-17   7.8894809999999997e-23   2.1962931999999999e-29   6.1504913999999996e-17   1.3232703000000000e-19   5.6637366000000002e-11   5.0772764000000002e-09   1.9520667000000000e-09   2.3047258999999999e-17   2.9351494000000000e-20   6.4810759000000002e-26   1.5064462999999999e-35   1.6739388999999999e-22   1.4192789000000000e-13   7.0595736999999993e-21   9.8033247999999997e-41   3.3965959000000000e-11   7.8158610999999997e-22   2.0957711000000000e-17   1.5665901999999999e-20   6.9645373000000004e-28   1.7290675000000000e-34   2.7356469000000001e-14   7.5526522000000001e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.9148135000000003e-44   4.0004985000000001e-48   9.4630947999999999e-20   9.6725334999999996e-30   8.3375639000000003e-20   5.7731363000000003e-34   1.4031290000000000e-09   3.8697466999999998e-11   1.2417287000000001e-16   2.8117818000000000e-20   1.9989927000000001e-19   3.0040403000000000e-32   3.0188089999999999e-36   5.2434064999999996e-21   5.7217188999999997e-18   2.4342027000000001e-30   6.4177126999999999e-28   6.4910801000000001e-28   5.1740096000000004e-28   3.9705297000000001e-25   7.8318282000000003e-28   1.2204399999999999e-41   4.6229618000000003e-24   2.1322628000000001e-14   9.7115331000000008e-19   2.8617586000000000e-10   9.9999999999999996e-39   9.4999999431125126e-01   4.8589506811450245e-02   4.5807421999999998e-05   3.0307858999999999e-33   7.1088428999999996e+02   8.8196509000000003e+02   1.0000000000000001e-05   1.0000000000000001e-05   
8.5750000000000000e+01   1.1132468207821098e-07   1.4000000000000000e+02   5.7594385000000000e+12   2.7000880000000000e+08   7.5625277999999996e-05   7.4944395000000003e-04   3.3152052999999999e-09   6.3931704000000003e-09   7.7516161999999999e-12   8.8265871999999996e-16   3.5377176999999998e-10   2.6546073999999999e-05   5.6557731999999996e-04   3.4107621000000003e-20   7.6462074999999998e-17   5.5687542000000001e-14   1.7311774999999999e-19   8.7421371999999999e-34   2.3244431000000001e-17   7.6210928999999995e-23   1.9766095000000001e-29   6.1042071000000006e-17   1.3406700000000000e-19   6.0530711000000000e-11   5.0825993000000004e-09   1.9428527999999998e-09   2.2726416000000001e-17   2.6836957000000000e-20   6.6957434999999998e-26   1.4654360000000001e-35   1.6739388999999999e-22   1.3953562000000001e-13   6.9828426999999996e-21   9.4857040999999991e-41   3.1025534000000002e-11   7.7782443999999996e-22   2.1349832000000000e-17   1.5617114000000001e-20   6.7940487999999999e-28   1.7021048000000000e-34   2.7355738000000000e-14   7.9468388000000001e-19   1.6440992000000000e-26   4.4497266000000002e-32   5.9672358000000005e-44   3.9536348000000000e-48   9.4644645000000004e-20   9.6725299999999999e-30   8.3235563999999994e-20   6.1213447000000002e-34   1.4030081999999999e-09   3.8818305999999999e-11   1.4145776999999999e-16   2.7574860000000002e-20   1.8913640000000001e-19   2.8213144999999999e-32   3.0284840999999997e-36   5.1777057999999996e-21   5.2935849000000001e-18   2.2811593000000000e-30   6.3079685000000001e-28   5.9570984000000001e-28   4.9819214000000000e-28   3.9474518999999998e-25   7.1189918000000001e-28   1.1260370000000000e-41   3.7115984000000004e-24   2.1322628000000001e-14   9.5898322999999999e-19   2.4971444999999998e-10   9.9999999999999996e-39   9.5000000434070087e-01   4.8582784158605619e-02   3.7388261999999998e-05   2.8371617999999999e-33   7.5963742999999999e+02   9.4215539999999999e+02   1.0000000000000001e-05   1.0000000000000001e-05   
