alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       HNCO                     NH3                      NH2                      HCN                      NCO                      CN                       N2H3                     N2H4                     CO2                      S3                       S4                       SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
5.7750000000000000e+01   4.1296441092931541e-05   1.8000000000000000e+02   1.6624976285399172e+15   9.8928132999999996e+05   3.2111354788946653e-05   1.4445792876245739e-04   6.5015944354118839e-07   9.5018531275500525e-06   2.4064098525008927e-10   7.8170132100304204e-11   6.2837139842459979e-12   2.3642633214300043e-03   3.5684835964263408e-04   7.1974797038327001e-13   1.0176055865815617e-08   2.3273230709251995e-06   1.0090822603043503e-12   3.0055801138140471e-11   4.4873698405541568e-10   4.2677390521608352e-14   5.6108429110325211e-16   1.5562382769927238e-10   1.4656067058206070e-17   1.2692511147182884e-06   1.5526872578262649e-18   2.7529705803219060e-18   1.2317965817666623e-13   2.1554821359694802e-15   9.9226919172201691e-19   8.1927062082860537e-18   1.8389805444534329e-20   1.5473814227281245e-22   1.6842777420248550e-16   1.1920373634423074e-19   4.8938694616202085e-21   7.7182240404705213e-18   1.1241939553151891e-12   4.8538409773717038e-14   1.0121763387652651e-15   2.1267904047125769e-11   2.8290017902872678e-16   1.2969439361555204e-17   1.7743986745261419e-15   1.1432594799594840e-12   8.3344591912565351e-13   9.5977139559702352e-20   1.2935660480390269e-19   2.2076591169521631e-18   2.0229955028619191e-26   8.4175349361712804e-38   2.8184934660845426e-25   1.5190841883354356e-23   2.7675475752053183e-18   1.4918502070492529e-21   3.6113536366825009e-24   5.3113381195104800e-18   1.1684632347419032e-34   1.9111955061277143e-20   9.5112292928089043e-18   5.1764983341902216e-15   5.6830678936232806e-15   1.5748626739138329e-10   1.7328941552485723e-14   1.1447792516412446e-15   3.0025929249426938e-08   1.0934487519023895e-14   1.2896053102688073e-14   3.4297342113861852e-21   4.4383592532899643e-19   2.6648569179779716e-03   1.6383145407830457e-49   4.3035351953364154e-62   1.0015192570185683e-12   6.8459286089052392e-15   2.9407454706415648e-17   1.5794185365706985e-20   4.5161380937152289e-05   5.6065714679351663e-07   6.9990277475054168e-04   4.8115774255891211e-07   5.0158606851826706e+00   6.3264126955585480e+00   2.5029737768643111e-02   2.5029737768643111e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.8250000000000000e+01   3.7718440799016334e-05   1.8000000000000000e+02   1.5184557487526705e+15   9.8928132999999996e+05   4.3038757297870433e-05   1.4908812099104210e-04   5.9694962994353730e-07   1.0647416798934406e-05   1.8813152225361550e-10   6.3652750535105289e-11   4.6729600911582418e-12   2.3641588292280117e-03   3.7741756998494716e-04   6.4496047824436138e-13   8.6483314591591456e-09   2.1094376393840277e-06   8.3665706126855527e-13   2.7756790632470314e-11   3.5225549560002200e-10   3.3477773784262581e-14   3.4399384067109304e-16   1.7558401290369716e-10   9.0946610303593262e-18   2.0147704174341958e-06   1.6101650637534450e-18   2.8979332861891244e-18   1.1262718854911952e-13   2.0172171761198352e-15   8.4425609381526718e-19   8.2561285401531428e-18   1.2358774502700195e-20   1.2643068574154761e-22   1.3639339140106389e-16   4.9096349602769942e-20   1.6763078873672094e-21   3.9220174437812833e-18   7.2111359563457290e-13   4.6012991242649981e-14   6.3524941087668156e-16   2.2614729607540446e-11   1.9296504110817293e-16   7.0055315600958716e-18   9.0052435630190418e-16   6.1308182004832660e-13   7.2484216379094652e-13   5.8141711756413039e-20   5.9649417463119610e-20   9.2899172697791937e-19   1.7327126213286018e-26   5.9691359906534355e-38   2.0828116362865885e-25   1.4384650898378236e-23   3.0541993546649732e-18   9.3144917784550611e-22   1.6456479019901886e-24   5.0861472902349036e-18   6.0078812135579786e-35   1.4090301688225863e-20   9.5597563344437565e-18   4.9482916489223792e-15   5.9111701758020737e-15   1.3853753116520022e-10   1.1130531671461972e-14   7.3588502954247706e-16   3.1313553880268685e-08   9.8099134670548977e-15   1.4972472477143347e-14   1.4642020103994944e-21   1.9122897808892875e-19   2.6445145644157560e-03   7.4461708540191749e-50   1.4322974150943345e-62   7.6685211559374689e-13   4.8837337520824542e-15   2.9368584013139678e-17   1.5773481431559590e-20   3.1483262627431599e-05   3.6530707353809367e-07   6.3841692483991162e-04   4.3889326091350021e-07   5.4984854950302573e+00   6.9265203805593014e+00   2.7404076873461795e-02   2.7404076873461795e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.8750000000000000e+01   3.4450930653499168e-05   1.8000000000000000e+02   1.3869134723630905e+15   9.8928132999999996e+05   5.5980200591382022e-05   1.5317881494991144e-04   5.4497070144098482e-07   1.1817450302010216e-05   1.4972358458133682e-10   5.2250807900246182e-11   3.4592212607345771e-12   2.3640183440517804e-03   3.9890182054605098e-04   5.7698052850932832e-13   7.4074820668451514e-09   1.9021186028247735e-06   7.0427079247636182e-13   2.5526763571268780e-11   2.8125377755115208e-10   2.6289179273408181e-14   2.1911561735399020e-16   1.9318596775988201e-10   5.6184137552345288e-18   3.0404605437743381e-06   1.7030711636456292e-18   3.0860064797667407e-18   1.0330851251015120e-13   1.9254915278569483e-15   7.1980421452895044e-19   8.0595010745918973e-18   8.4890424544631667e-21   1.0187250335832447e-22   1.0900179852774400e-16   2.1125780809674704e-20   6.0058972795004486e-22   2.0647868701373416e-18   4.7038336150295129e-13   4.3236965194358652e-14   4.0927664517895017e-16   2.4001924343752543e-11   1.3637867650364637e-16   3.8721843836204222e-18   4.7376454524308690e-16   3.3463840298456646e-13   6.3292638476575938e-13   3.8013753875865452e-20   2.8655797780322135e-20   4.0369070121971020e-19   1.4926492421599448e-26   4.3459007288459962e-38   1.5748071785285652e-25   1.3562095084145089e-23   3.3442508861252783e-18   6.0346452987418327e-22   7.9520376898689451e-25   4.9060496638917884e-18   3.2774075180233029e-35   1.0594462571989659e-20   9.5982575853425387e-18   4.7863604047351225e-15   6.0729567903832781e-15   1.2120824746005326e-10   7.1349483881177960e-15   4.9098099679455252e-16   3.2526729102888656e-08   8.8015837569951577e-15   1.6978769743002330e-14   6.2556208141895572e-22   8.2138918076458505e-20   2.6232472150055542e-03   3.4827379581300929e-50   4.7691182996955651e-63   5.7207650390043590e-13   3.3717305271195631e-15   2.9326063826934381e-17   1.5750774486682417e-20   2.1382003982857267e-05   2.3035953173628611e-07   5.8226728046280383e-04   4.0029530264417179e-07   6.0276979725017545e+00   7.5834478600252559e+00   3.0003224730009149e-02   3.0003224730009149e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.9250000000000000e+01   3.1466924988873060e-05   1.8000000000000000e+02   1.2667844198419108e+15   9.8928132999999996e+05   7.0936341194565249e-05   1.5670988668694370e-04   4.9488052333558184e-07   1.3000267841033392e-05   1.2094363796253659e-10   4.3204396050414992e-11   2.5513153238613340e-12   2.3638446268830844e-03   4.2125975138102148e-04   5.1593160093703207e-13   6.3909319207934427e-09   1.7066467662703328e-06   5.9994004047891254e-13   2.3380865322633580e-11   2.2776648263153785e-10   2.0674466027523104e-14   1.4408840010799770e-16   2.0798370905390848e-10   3.4591299993586090e-18   4.3944961961854335e-06   1.8258166142252533e-18   3.3176130991677238e-18   9.5104065116532287e-14   1.8646971737430651e-15   6.1525895388441647e-19   7.6300031889801720e-18   5.9385702868624309e-21   8.0968953098220402e-23   8.6021503085915446e-17   9.4388919521042287e-21   2.3463373104684301e-22   1.1255662535512258e-18   3.1124184536192965e-13   4.0331637452921629e-14   2.6976450042516689e-16   2.5372364798073348e-11   9.9405401407114615e-17   2.1951772393211449e-18   2.5814356908922990e-16   1.9451863473640127e-13   5.5496511106205597e-13   2.7717349645804771e-20   1.5000241213521610e-20   1.8924103636111726e-19   1.2990626033430616e-26   3.2684330955808058e-38   1.2197066313249924e-25   1.2747353340222980e-23   3.6516400832414736e-18   4.0514613667923217e-22   4.0620067369300911e-25   4.7507906558080717e-18   1.8965245442725520e-35   8.1314510696213399e-21   9.6286441929288888e-18   4.6640050258942306e-15   6.1951323149986366e-15   1.0549953030665910e-10   4.5666014142518509e-15   3.3748271684123145e-16   3.3621774809247220e-08   7.8832306976779966e-15   1.8829292049058696e-14   2.6796613047146029e-22   3.5252309592985175e-20   2.6010951337215611e-03   1.6950033493115137e-50   1.5891249028502769e-63   4.1471122879764083e-13   2.2453817325870053e-15   2.9279574746215916e-17   1.5725911545272083e-20   1.4110284730119718e-05   1.4011894561828180e-07   5.3099046452566604e-04   3.6504613558641156e-07   6.6079898046942471e+00   8.3025648577438407e+00   3.2848426767208089e-02   3.2848426767208089e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.9750000000000000e+01   2.8741787200189380e-05   1.8000000000000000e+02   1.1570767793957078e+15   9.8928132999999996e+05   8.7892100056614339e-05   1.5966744532361940e-04   4.4717089318752225e-07   1.4185930933433426e-05   9.8882138101996764e-11   3.5942911632324404e-11   1.8760020260770090e-12   2.3636404335395629e-03   4.4444726812123376e-04   4.6131745112737613e-13   5.5473420102358760e-09   1.5239448184268810e-06   5.1569550299877624e-13   2.1331669374896063e-11   1.8657726947298837e-10   1.6282713693244320e-14   9.7240327097484074e-17   2.1978314086265688e-10   2.1240705320611032e-18   6.1248179705176082e-06   1.9769239514860906e-18   3.5955262940516613e-18   8.7883916333225943e-14   1.8264195638176966e-15   5.2736683910802797e-19   7.0186112595107490e-18   4.2167268944604677e-21   6.3527858086225191e-23   6.7085336039282666e-17   4.3528409635733297e-21   1.0338594851104636e-22   6.3541369998813292e-19   2.0839161359493031e-13   3.7380462514372588e-14   1.8122803882884117e-16   2.6684233905746349e-11   7.4353147580384633e-17   1.2795221265677561e-18   1.4568384604163743e-16   1.2499289267553624e-13   4.8833337767666450e-13   2.2552056582480351e-20   8.8682800090663696e-21   9.9158272947261393e-20   1.1447521061581193e-26   2.5455901158520599e-38   9.6716551401200097e-26   1.1962258254102887e-23   3.9904792432126433e-18   2.8103323303033370e-22   2.1819821618471227e-25   4.6039277859916553e-18   1.1606604839414875e-35   6.3663829125271305e-21   9.6524619324387444e-18   4.5599339282898908e-15   6.2989895087542675e-15   9.1375623542858072e-11   2.9192053753464050e-15   2.3742523807246158e-16   3.4559583785916181e-08   7.0389477078061930e-15   2.0456062501463660e-14   1.1528954716698728e-22   1.5148533182910382e-20   2.5781016685375601e-03   8.6681906410025182e-51   5.3015019371113601e-64   2.9128639583370528e-13   1.4369776071665518e-15   2.9228759277177455e-17   1.5698710299009732e-20   9.0217832962789425e-06   8.1906079907483863e-08   4.8416322883685411e-04   3.3285521580569365e-07   7.2441945791240201e+00   9.0897476028531123e+00   3.5962932413410156e-02   3.5962932413410156e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.0250000000000000e+01   2.6253024944904067e-05   1.8000000000000000e+02   1.0568850621942058e+15   9.8928132999999996e+05   1.0681957323588681e-04   1.6204232279953820e-04   4.0219169196358354e-07   1.5366129398452489e-05   8.1632675156934858e-11   3.0049372672913847e-11   1.3759424310481793e-12   2.3634085287321882e-03   4.6841743109099612e-04   4.1243209956771073e-13   4.8375278968925414e-09   1.3545862934808096e-06   4.4624485180901699e-13   1.9389038002874541e-11   1.5424663240838388e-10   1.2840503475256434e-14   6.7017717776730871e-17   2.2855813895342529e-10   1.3015133706359265e-18   8.2789477221931961e-06   2.1575219298524737e-18   3.9243005063168666e-18   8.1521909110632459e-14   1.8058209714018071e-15   4.5333505153598094e-19   6.2869640634390904e-18   3.0302373406779753e-21   4.9249003689008834e-23   5.1741175672204624e-17   2.0611274399527486e-21   5.1694382776517049e-23   3.7210578655240200e-19   1.4089003027677146e-13   3.4446559883362657e-14   1.2366674493748464e-16   2.7907373918411880e-11   5.6816108581979865e-17   7.6941614603775857e-19   8.5294631919446783e-17   8.9606462924778764e-14   4.3087919285381919e-13   1.9948974597851597e-20   5.9649152587798283e-21   5.8513330153502936e-20   1.0222147929291598e-26   2.0535506919465163e-38   7.8409818447006266e-26   1.1224205602620303e-23   4.3744579754612796e-18   2.0072328911760891e-22   1.2250913334582241e-25   4.4530834048977929e-18   7.4804581239543769e-36   5.0772176827145423e-21   9.6709793030568309e-18   4.4591404547175650e-15   6.3995327009332844e-15   7.8772953882674216e-11   1.8642903130567900e-15   1.7008003780904145e-16   3.5307924619088503e-08   6.2608261259109816e-15   2.1813468454347134e-14   4.9899308464060467e-23   6.5299543832098301e-21   2.5543133508712278e-03   4.6910129699612128e-51   1.7723032799642781e-64   1.9759222102529171e-13   8.8007962163515272e-16   2.9173225994078410e-17   1.5668965439267114e-20   5.5710509437000934e-06   4.5819852504824478e-08   4.4139911701383334e-04   3.0345709485552327e-07   7.9415147076681389e+00   9.9514265161712938e+00   3.9372183768395061e-02   3.9372183768395061e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.0750000000000000e+01   2.3980103225645084e-05   1.8000000000000000e+02   9.6538257752194388e+14   9.8928132999999996e+05   1.2767964852078840e-04   1.6382933661345545e-04   3.6017174606799870e-07   1.6534036625364272e-05   6.7919991045346530e-11   2.5219454298968699e-11   1.0070082205360941e-12   2.3631516884095078e-03   4.9312056689556965e-04   3.6859187870367218e-13   4.2327795073079999e-09   1.1988200279175321e-06   3.8802097277720490e-13   1.7560122252346779e-11   1.2846030558386022e-10   1.0136985784632937e-14   4.6985498291836665e-17   2.3439251174321626e-10   7.9610900233084254e-19   1.0904156581026937e-05   2.3703630474502736e-18   4.3099027130762848e-18   7.5901986241162181e-14   1.7998825049265112e-15   3.9081442963244425e-19   5.4962359693977415e-18   2.1986256208620887e-21   3.7760870269430242e-23   3.9499263553958775e-17   9.9790487401868659e-22   2.8681612179895194e-23   2.2681355206837470e-19   9.6026545399326104e-14   3.1579310085474645e-14   8.5467069925689731e-17   2.9020753017484203e-11   4.4187981638656875e-17   4.7952849389865662e-19   5.1980967500792972e-17   7.0260377563153080e-14   3.8093349987325974e-13   1.8597541073533462e-20   4.4658115562705152e-21   3.8070933173566415e-20   9.2484742488976983e-27   1.7137188211533282e-38   6.4879944203340794e-26   1.0545492191596408e-23   4.8169692486918913e-18   1.4710923366182893e-22   7.1465123802550830e-26   4.2898822208150050e-18   5.0534039728788278e-36   4.1171041970640429e-21   9.6852459334269980e-18   4.3521104343722517e-15   6.5062701590308993e-15   6.7607607510824503e-11   1.1896711355191839e-15   1.2357900280613578e-16   3.5842907412197982e-08   5.5453985929703587e-15   2.2878109012147460e-14   2.1757857044958679e-23   2.8282976006119107e-21   2.5297797605501773e-03   2.6954929128233329e-51   5.9468899232787928e-65   1.2898014307592982e-13   5.1341120841214416e-16   2.9112548869372247e-17   1.5636450739606252e-20   3.3102756052426667e-06   2.4415676640997971e-08   4.0234529891730115e-04   2.7660934685407846e-07   8.7060767465490976e+00   1.0894638377573097e+01   4.3104022004729535e-02   4.3104022004729535e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.1250000000000000e+01   2.1904273791970848e-05   1.8000000000000000e+02   8.8181456489415650e+14   9.8928132999999996e+05   1.5042263424432898e-04   1.6502712631512740e-04   3.2123751748473724e-07   1.7684148643978181e-05   5.6869253928236300e-11   2.1228822387947797e-11   7.3564416051329126e-13   2.3628726912857654e-03   5.1850451787996464e-04   3.2921117724575527e-13   3.7123017284238216e-09   1.0566059041964712e-06   3.3856567194026348e-13   1.5849476214013445e-11   1.0762208959856164e-10   8.0098112828495467e-15   3.3407971157907705e-17   2.3744124345834588e-10   4.8625629745160137e-19   1.4047905011331038e-05   2.6193109541140485e-18   4.7595474191276686e-18   7.0920515391592943e-14   1.8065506265868068e-15   3.3785228687252564e-19   4.6995583581396421e-18   1.6075959362330235e-21   2.8662863380635336e-23   2.9870853317535050e-17   4.9239744491617759e-22   1.7100608451064193e-23   1.4453467494841478e-19   6.5905060960340598e-14   2.8816954258418624e-14   5.9678388593499361e-17   3.0010651549789145e-11   3.4872492302011550e-17   3.1139319093368887e-19   3.3119084247490650e-17   5.8477689919517299e-14   3.3722293977402046e-13   1.7861184397422632e-20   3.6044815307463354e-21   2.6477382328792317e-20   8.4725328887774286e-27   1.4763213866690014e-38   5.4691281664287981e-26   9.9335639344846638e-24   5.3315714683462146e-18   1.1027734262698291e-22   4.3079757153915511e-26   4.1096128528679824e-18   3.5613740265517250e-36   3.3882266729014266e-21   9.6961319096862733e-18   4.2335169026021302e-15   6.6245192383337530e-15   5.7781656181693206e-11   7.5871547641251980e-16   9.0812662324773857e-17   3.6149644707865509e-08   4.8909662095171404e-15   2.3645503618551810e-14   9.5698096805286442e-24   1.2326536396558621e-21   2.5045532433624449e-03   1.6436378337867878e-51   2.0092853619770162e-65   8.0688766844590409e-14   2.8376956039454075e-16   2.9046265214184252e-17   1.5600919166721284e-20   1.8849928293412961e-06   1.2326705984403004e-08   3.6667965178336796e-04   2.5209060924358202e-07   9.5443566368573869e+00   1.1927083394692882e+01   4.7188913161331968e-02   4.7188913161331968e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.1750000000000000e+01   2.0008419434172113e-05   1.8000000000000000e+02   8.0549192569130900e+14   9.8928132999999996e+05   1.7498826232179468e-04   1.6563835659034865e-04   2.8543023293223930e-07   1.8812114356165293e-05   4.7864550907627908e-11   1.7909625225194044e-11   5.3656019472984128e-13   2.3625743026446828e-03   5.4451498480040199e-04   2.9380551145469167e-13   3.2609004511479657e-09   9.2765765042565156e-07   2.9614011966292680e-13   1.4259258363497400e-11   9.0602564246182065e-11   6.3336745708090394e-15   2.4034194952062114e-17   2.3790514341802855e-10   2.9663506801495471e-19   1.7758483839956861e-05   2.9091332525774040e-18   5.2816747444133308e-18   6.6486625552475161e-14   1.8243209291650758e-15   2.9283675696276283e-19   3.9380813954787963e-18   1.1828063297198341e-21   2.1559590034458395e-23   2.2396149627517677e-17   2.4702608796324022e-22   1.0674281329755463e-23   9.6677025638280232e-20   4.5515508230785170e-14   2.6187967239775790e-14   4.2020632186926831e-17   3.0869317766341581e-11   2.7858406473883688e-17   2.1168371996652764e-19   2.2149709479266106e-17   5.0419545154137073e-14   2.9877310000124210e-13   1.7438931495386801e-20   3.0549834650166829e-21   1.9193139186051022e-20   7.8518258202516753e-27   1.3096259287164382e-38   4.6882051357972733e-26   9.3917421988719829e-24   5.9325648150214081e-18   8.4308854722810905e-23   2.6708961327305473e-26   3.9106884087506916e-18   2.6065793004258263e-36   2.8246661068343040e-21   9.7043557273031608e-18   4.1009722813716308e-15   6.7566541569397529e-15   4.9188553309850166e-11   4.8365490134555885e-16   6.7347690881591711e-17   3.6222193154798067e-08   4.2960576877191754e-15   2.4125498553527680e-14   4.2504132330811141e-24   5.4124450227350028e-22   2.4786885288802778e-03   1.0596989861970821e-51   6.8789337099940639e-66   4.8155967256266281e-14   1.4769965819459533e-16   2.8973873149606838e-17   1.5562102085247763e-20   1.0239514298506798e-06   5.8606345876217447e-09   3.3410808856424600e-04   2.2969876740395181e-07   1.0463512568861367e+01   1.3057187632577831e+01   5.1660195147752594e-02   5.1660195147752594e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.2250000000000000e+01   1.8276911867135554e-05   1.8000000000000000e+02   7.3578550189756662e+14   9.8928132999999996e+05   2.0130541774955623e-04   1.6567009568506559e-04   2.5272167377738125e-07   1.9914564845073939e-05   4.0461291909701389e-11   1.5134160460520361e-11   3.9082519731211978e-13   2.3622592535875102e-03   5.7109593966195532e-04   2.6197217089188997e-13   2.8672401173391215e-09   8.1148884686779210e-07   2.5947863200401662e-13   1.2789493100540249e-11   7.6582676259601267e-11   5.0114795696563848e-15   1.7462906240785884e-17   2.3601439919337162e-10   1.8076727730257154e-19   2.2085793341167834e-05   3.2454659399528064e-18   5.8860166098227236e-18   6.2521588530323406e-14   1.8520300248452734e-15   2.5444243368849408e-19   3.2399950858027488e-18   8.7472916062436147e-22   1.6084200840170019e-23   1.6661786936309568e-17   1.2578943896421662e-22   6.8610726127544538e-24   6.8010592854925333e-20   3.1621177764823239e-14   2.3712180531943666e-14   2.9789363976176618e-17   3.1593930098410774e-11   2.2484690035599512e-17   1.5101729342913066e-19   1.5580010281105878e-17   4.4355201676099782e-14   2.6482756058567212e-13   1.7188538242080217e-20   2.6730932567446307e-21   1.4272701634190566e-20   7.3535118518471532e-27   1.1931839676286805e-38   4.0798235692858514e-26   8.9201246709385481e-24   6.6355795762788139e-18   6.5566721226169282e-23   1.6962892679891492e-26   3.6939974036463083e-18   1.9730675386730894e-36   2.3813752831574471e-21   9.7105059150094798e-18   3.9540405566330420e-15   6.9030938702553748e-15   4.1717685495052747e-11   3.0821773133009263e-16   5.0323159221942922e-17   3.6062908311402485e-08   3.7587415099935500e-15   2.4337711732476042e-14   1.9081108661667221e-24   2.3968055481659731e-22   2.4522422750059003e-03   7.1844272717867650e-52   2.4157083749814014e-66   2.7275794950872855e-14   7.1888447800343053e-17   2.8894828863095801e-17   1.5519708041080663e-20   5.2785654621104322e-07   2.6056392934383285e-09   3.0436211737625181e-04   2.0924928686252227e-07   1.1471371707677438e+01   1.4294171306933483e+01   5.6554347947884304e-02   5.6554347947884304e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.2750000000000000e+01   1.6695482016292564e-05   1.8000000000000000e+02   6.7212085411805812e+14   9.8928132999999996e+05   2.2929189439777365e-04   1.6513420920687664e-04   2.2302862977103716e-07   2.0988949439981546e-05   3.4331022062850121e-11   1.2803629471162127e-11   2.8434483992760167e-13   2.3619302182868317e-03   5.9819009473192312e-04   2.3336897271807896e-13   2.5226318867870323e-09   7.0745891803392309e-07   2.2763192041824539e-13   1.1438367878587693e-11   6.4954708325623806e-11   3.9676660813134889e-15   1.2796897233288501e-17   2.3201771503639561e-10   1.1005716887585015e-19   2.7082207922274042e-05   3.6348708540874445e-18   6.5837179691699742e-18   5.8957773070931607e-14   1.8887459735447624e-15   2.2158131900656111e-19   2.6215577876600549e-18   6.4966924491475862e-22   1.1911696777323857e-23   1.2309434601395154e-17   6.4947969323929177e-23   4.4983485190451922e-24   5.0251752941220888e-20   2.2099780388591311e-14   2.1401927256578593e-14   2.1236375324365119e-17   3.2185755711917013e-11   1.8306690875918871e-17   1.1295814775568991e-19   1.1510616006362475e-17   3.9480639328913792e-14   2.3478666105572412e-13   1.7040662753039866e-20   2.3904813336951794e-21   1.0790929202137901e-20   6.9524288710628247e-27   1.1136708018037863e-38   3.5987959484281436e-26   8.5164743056277114e-24   7.4581459882441447e-18   5.1753948189654161e-23   1.0998428820141723e-26   3.4622291607634434e-18   1.5388987902191197e-36   2.0271032202861511e-21   9.7150592745594897e-18   3.7935287686193831e-15   7.0630106752400396e-15   3.5258112734191539e-11   1.9638223932355704e-16   3.7839194454604267e-17   3.5681372201014047e-08   3.2764473068774660e-15   2.4307701164143994e-14   8.6647730933851280e-25   1.0713477053704957e-22   2.4252725563433581e-03   5.0910790556268470e-52   8.9013529483580749e-67   1.4575401035148654e-14   3.2452933479243590e-17   2.8808543734812903e-17   1.5473421339232572e-20   2.5671775534355582e-07   1.0744972105123577e-09   2.7719661333863092e-04   1.9057368666787380e-07   1.2576386959442264e+01   1.5648123490641908e+01   6.1911289197925753e-02   6.1911289197925753e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.3250000000000000e+01   1.5251101621684014e-05   1.8000000000000000e+02   6.1397349523687662e+14   9.8928132999999996e+05   2.5885440107038609e-04   1.6404764889457797e-04   1.9622593495279390e-07   2.2033384874672504e-05   2.9225916108110787e-11   1.0840371329603811e-11   2.0667236042031054e-13   2.3615897911283749e-03   6.2573941551384950e-04   2.0769727843995473e-13   2.2202195203990058e-09   6.1481663544139175e-07   1.9986641929876104e-13   1.0202544788798839e-11   5.5258283439953886e-11   3.1431960397325874e-15   9.4477025778074640e-18   2.2617469665929596e-10   6.6952806168009954e-20   3.2803486115880491e-05   4.0849505863665716e-18   7.3874989991696075e-18   5.5737443591171558e-14   1.9337063765938598e-15   1.9336037539461867e-19   2.0892225710420019e-18   4.8428786709404865e-22   8.7643816718951808e-24   9.0376685613251162e-18   3.3985196037778966e-23   2.9922822137385157e-24   3.8813400345639709e-20   1.5543032071691407e-14   1.9263229255148373e-14   1.5209053236558391e-17   3.2649429663539367e-11   1.5017468814769919e-17   8.8191540727796221e-20   8.8898867844429589e-18   3.5397199494489903e-14   2.0816339373154788e-13   1.6959336360698328e-20   2.1717678870989291e-21   8.2536626403233730e-21   6.6293430441702418e-27   1.0623305514656194e-38   3.2133891834313674e-26   8.1769985965566314e-24   8.4202490447304102e-18   4.1382056830149624e-23   7.2596401661483382e-27   3.2192377552855728e-18   1.2326528585546256e-36   1.7398311770029019e-21   9.7183972039046179e-18   3.6210070359681711e-15   7.2348102563022031e-15   2.9701529115169690e-11   1.2511918839472256e-16   2.8603852836682594e-17   3.5093058220774182e-08   2.8460368021998094e-15   2.4064050069087372e-14   3.9825912692078737e-25   4.8371070150216873e-23   2.3978383110654753e-03   3.7490664130256731e-52   3.5708110242018693e-67   7.2982673103606442e-15   1.3457705266587115e-17   2.8714381376896667e-17   1.5422900515209459e-20   1.1699103232209946e-07   4.0702829271787036e-10   2.5238778468180642e-04   1.7351814413144850e-07   1.3787769696803368e+01   1.7130083834664052e+01   6.7774697516908358e-02   6.7774697516908358e-02   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
